                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8533,                 4.8654,                 4.2776,                 0.0003,                0.06329,                0.00023,                  9e-05,                 3.6009,                 4.8784,                 4.0775,               0.070789,              0.0032456,              0.0032456
                      1,                 3.7959,                 4.4759,                 4.0883,                0.00028,                0.01266,                 0.0002,                 0.0001,                 3.5962,                 4.6961,                 4.0086,               0.040659,              0.0064487,              0.0064487
                      2,                 3.4704,                 4.1113,                 3.8755,                0.00131,                0.11779,                 0.0008,                0.00026,                 3.5717,                 4.5477,                 3.9697,               0.010397,              0.0095198,              0.0095198
                      3,                  3.118,                 3.7523,                 3.4653,                0.00281,                0.15763,                0.00947,                0.00367,                 3.1385,                 389.66,                 7.3644,               0.009406,               0.009406,               0.009406
                      4,                 2.9687,                 3.4538,                 3.2151,                0.02182,                  0.246,                0.03661,                0.01093,                 3.0337,                 78.819,                 4.4995,               0.009406,               0.009406,               0.009406
                      5,                 2.7513,                  2.953,                 2.9292,                0.13465,                0.26292,                0.11892,                0.06448,                 2.4662,                 55.101,                 3.7071,               0.009208,               0.009208,               0.009208
                      6,                 2.5531,                 2.7847,                 2.6873,                0.22475,                0.33246,                0.17602,                0.09363,                 2.5124,                 8.1838,                 3.0761,                0.00901,                0.00901,                0.00901
                      7,                 2.3576,                 2.5046,                 2.5278,                0.29074,                0.31152,                0.26129,                0.11308,                 2.3598,                 3.8998,                 2.6354,               0.008812,               0.008812,               0.008812
                      8,                 2.2802,                 2.3049,                 2.3895,                 0.4142,                0.31321,                   0.31,                0.14072,                 2.2056,                 4.9756,                 2.5009,               0.008614,               0.008614,               0.008614
                      9,                 2.1589,                  2.148,                 2.3258,                0.60774,                0.45254,                0.47103,                0.22654,                 2.0021,                 2.8827,                  2.251,               0.008416,               0.008416,               0.008416
                     10,                 2.1285,                 2.0941,                  2.239,                0.69911,                0.53256,                0.56177,                0.30884,                 1.8415,                 2.3848,                 2.0845,               0.008218,               0.008218,               0.008218
                     11,                 1.9896,                 1.9477,                 2.1278,                0.68764,                0.44178,                0.50851,                0.30166,                 1.8623,                   2.12,                 2.1125,                0.00802,                0.00802,                0.00802
                     12,                 1.9371,                 1.8973,                 2.1017,                0.67895,                 0.5063,                0.56169,                0.32471,                 1.8492,                 1.8141,                 2.1123,               0.007822,               0.007822,               0.007822
                     13,                  1.862,                 1.7654,                 1.9957,                0.68275,                0.54718,                0.59214,                0.35333,                 1.6651,                 1.9129,                 1.9123,               0.007624,               0.007624,               0.007624
                     14,                 1.8378,                 1.7796,                  2.017,                0.66088,                0.50709,                0.56992,                 0.3554,                 1.6414,                 1.7913,                 1.8915,               0.007426,               0.007426,               0.007426
                     15,                 1.7159,                 1.6351,                 1.9117,                0.72162,                0.56921,                0.63034,                0.37197,                 1.6256,                 1.5898,                 1.8844,               0.007228,               0.007228,               0.007228
                     16,                 1.7193,                 1.5727,                  1.904,                0.71878,                0.53374,                0.61986,                0.35129,                 1.7327,                 1.6852,                  1.943,                0.00703,                0.00703,                0.00703
                     17,                 1.6705,                 1.5239,                 1.8577,                0.78884,                0.54937,                0.63216,                0.40266,                 1.6432,                 1.5756,                 1.8916,               0.006832,               0.006832,               0.006832
                     18,                 1.6159,                 1.4655,                  1.813,                0.80962,                0.59559,                0.65769,                0.41127,                 1.5083,                 1.4676,                 1.7923,               0.006634,               0.006634,               0.006634
                     19,                 1.6015,                 1.4516,                 1.8079,                0.87207,                0.61251,                 0.6928,                0.45623,                 1.4547,                 1.3398,                 1.7286,               0.006436,               0.006436,               0.006436
                     20,                 1.5857,                 1.4047,                 1.7785,                0.86102,                0.62944,                0.70007,                0.44372,                 1.4556,                 1.3415,                 1.7337,               0.006238,               0.006238,               0.006238
                     21,                   1.56,                 1.4084,                  1.786,                0.83935,                0.63423,                0.69119,                0.46871,                  1.425,                 1.3939,                 1.7071,                0.00604,                0.00604,                0.00604
                     22,                 1.5173,                  1.329,                 1.7058,                0.88269,                0.62157,                0.71499,                0.49151,                  1.389,                 1.2471,                  1.685,               0.005842,               0.005842,               0.005842
                     23,                 1.5209,                 1.3177,                  1.724,                0.84196,                0.64655,                0.71683,                0.46884,                 1.4218,                 1.2676,                 1.7236,               0.005644,               0.005644,               0.005644
                     24,                 1.5272,                  1.279,                 1.7226,                0.91955,                0.62199,                0.73358,                0.49795,                 1.3731,                 1.2028,                 1.6562,               0.005446,               0.005446,               0.005446
                     25,                 1.4668,                 1.2815,                  1.665,                0.89049,                0.64561,                0.72708,                0.46318,                 1.3842,                 1.1918,                 1.6482,               0.005248,               0.005248,               0.005248
                     26,                 1.4512,                 1.2329,                 1.6685,                0.88311,                0.62554,                0.72382,                0.48224,                  1.429,                 1.1854,                 1.7044,                0.00505,                0.00505,                0.00505
                     27,                 1.4464,                 1.2437,                 1.6442,                0.90952,                0.66523,                0.75576,                0.50469,                 1.3182,                 1.0703,                 1.6038,               0.004852,               0.004852,               0.004852
                     28,                 1.4028,                 1.1968,                 1.6331,                0.90054,                0.66528,                0.76191,                0.51351,                 1.3194,                 1.1417,                 1.5996,               0.004654,               0.004654,               0.004654
                     29,                  1.373,                 1.1809,                 1.5935,                 0.8665,                0.66521,                0.75158,                0.48615,                 1.4212,                 1.1753,                  1.665,               0.004456,               0.004456,               0.004456
                     30,                 1.3932,                 1.1561,                 1.5938,                0.86837,                0.70108,                0.77402,                0.51916,                 1.2759,                 1.0496,                 1.5626,               0.004258,               0.004258,               0.004258
                     31,                 1.4015,                 1.1773,                 1.5893,                0.91478,                0.68416,                0.77051,                0.53779,                 1.2579,                 1.0567,                 1.5552,                0.00406,                0.00406,                0.00406
                     32,                 1.3746,                 1.1667,                 1.5711,                 0.9259,                0.67362,                0.77069,                0.53885,                 1.2641,                 1.0397,                 1.5641,               0.003862,               0.003862,               0.003862
                     33,                  1.342,                 1.1223,                 1.5605,                0.86713,                0.72001,                0.78167,                0.54042,                 1.2482,                  1.013,                 1.5172,               0.003664,               0.003664,               0.003664
                     34,                 1.3574,                 1.1259,                  1.547,                0.88691,                0.70478,                0.77542,                0.53805,                 1.2774,                 1.0174,                 1.5557,               0.003466,               0.003466,               0.003466
                     35,                 1.3217,                 1.0513,                 1.5275,                0.88605,                0.68198,                0.77335,                0.54958,                 1.2148,                 1.0129,                 1.5154,               0.003268,               0.003268,               0.003268
